,Datetime1,DAYTON_MW,Datetime
2341,18,31.733,2022-04-11 13:00:00
2342,19,31.467,2022-04-11 14:00:00
2343,20,30.75,2022-04-11 15:00:00
2344,21,29.833,2022-04-11 16:00:00
2345,22,28.933,2022-04-11 17:00:00
2346,23,28.2,2022-04-11 18:00:00
2347,00,28.1,2022-04-11 19:00:00
2348,01,28.267,2022-04-11 20:00:00
2349,02,28.233,2022-04-11 21:00:00
2350,03,28.133,2022-04-11 22:00:00
2351,04,27.9,2022-04-11 23:00:00
2352,05,27.7,2022-04-12 00:00:00
2353,06,27.433,2022-04-12 01:00:00
2354,07,27.3,2022-04-12 02:00:00
2355,08,27.5,2022-04-12 03:00:00
2356,09,28.033,2022-04-12 04:00:00
2357,10,28.9,2022-04-12 05:00:00
2358,11,29.8,2022-04-12 06:00:00
2359,12,31.033,2022-04-12 07:00:00
2360,13,32.333,2022-04-12 08:00:00
2361,14,33.5,2022-04-12 09:00:00
2362,15,34.675,2022-04-12 10:00:00
2363,16,35.333,2022-04-12 11:00:00
2364,17,35.667,2022-04-12 12:00:00
2365,18,35.467,2022-04-12 13:00:00
2366,19,34.9,2022-04-12 14:00:00
2367,20,34.233,2022-04-12 15:00:00
2368,21,33.55,2022-04-12 16:00:00
2369,22,32.967,2022-04-12 17:00:00
2370,23,32.3,2022-04-12 18:00:00
2371,00,31.667,2022-04-12 19:00:00
2372,01,31.0,2022-04-12 20:00:00
2373,02,30.333,2022-04-12 21:00:00
2374,03,29.767,2022-04-12 22:00:00
2375,04,29.3,2022-04-12 23:00:00
2376,05,28.9,2022-04-13 00:00:00
2377,06,28.3,2022-04-13 01:00:00
2378,07,27.9,2022-04-13 02:00:00
2379,08,27.65,2022-04-13 03:00:00
2380,09,27.433,2022-04-13 04:00:00
2381,10,27.975,2022-04-13 05:00:00
2382,11,28.975,2022-04-13 06:00:00
2383,12,30.567,2022-04-13 07:00:00
2384,13,31.65,2022-04-13 08:00:00
2385,14,32.6,2022-04-13 09:00:00
2386,15,33.167,2022-04-13 10:00:00
2387,16,33.767,2022-04-13 11:00:00
2388,17,33.7,2022-04-13 12:00:00
2389,18,33.3,2022-04-13 13:00:00
2390,19,32.533,2022-04-13 14:00:00
2391,20,31.667,2022-04-13 15:00:00
2392,21,31.067,2022-04-13 16:00:00
2393,22,29.967,2022-04-13 17:00:00
2394,23,29.0,2022-04-13 18:00:00
2395,00,28.5,2022-04-13 19:00:00
2396,01,28.433,2022-04-13 20:00:00
2397,02,28.25,2022-04-13 21:00:00
2398,03,27.9,2022-04-13 22:00:00
2399,04,27.6,2022-04-13 23:00:00
2400,05,27.3,2022-04-14 00:00:00
2401,06,26.9,2022-04-14 01:00:00
2402,07,26.467,2022-04-14 02:00:00
2403,08,26.0,2022-04-14 03:00:00
2404,09,26.1,2022-04-14 04:00:00
2405,10,27.067,2022-04-14 05:00:00
2406,11,28.1,2022-04-14 06:00:00
2407,12,29.3,2022-04-14 07:00:00
2408,13,30.075,2022-04-14 08:00:00
2409,14,30.8,2022-04-14 09:00:00
2410,15,31.367,2022-04-14 10:00:00
2411,16,32.1,2022-04-14 11:00:00
2412,17,32.0,2022-04-14 12:00:00
2413,18,19.033,2022-04-14 13:00:00
2414,19,17.933,2022-04-14 14:00:00
2415,20,20.067,2022-04-14 15:00:00
2416,21,17.8,2022-04-14 16:00:00
2417,22,15.3,2022-04-14 17:00:00
2418,23,19.633,2022-04-14 18:00:00
2419,00,19.367,2022-04-14 19:00:00
2420,01,26.0,2022-04-14 20:00:00
2421,02,26.975,2022-04-14 21:00:00
2422,03,26.967,2022-04-14 22:00:00
2423,04,26.8,2022-04-14 23:00:00
2424,05,26.55,2022-04-15 00:00:00
2425,06,25.833,2022-04-15 01:00:00
2426,07,26.233,2022-04-15 02:00:00
2427,08,15.167,2022-04-15 03:00:00
2428,09,20.033,2022-04-15 04:00:00
2429,10,18.15,2022-04-15 05:00:00
2430,11,15.8,2022-04-15 06:00:00
2431,12,13.633,2022-04-15 07:00:00
2432,13,13.133,2022-04-15 08:00:00
2433,14,13.2,2022-04-15 09:00:00
2434,15,17.667,2022-04-15 10:00:00
2435,16,13.3,2022-04-15 11:00:00
2436,17,12.7,2022-04-15 12:00:00
2437,18,15.275,2022-04-15 13:00:00
2438,19,20.133,2022-04-15 14:00:00
2439,20,17.233,2022-04-15 15:00:00
2440,21,14.4,2022-04-15 16:00:00
2441,22,19.7,2022-04-15 17:00:00
2442,23,15.3,2022-04-15 18:00:00
2443,00,25.7,2022-04-15 19:00:00
2444,01,28.567,2022-04-15 20:00:00
2445,02,28.967,2022-04-15 21:00:00
2446,03,28.667,2022-04-15 22:00:00
2447,04,28.2,2022-04-15 23:00:00
2448,05,27.633,2022-04-16 00:00:00
2449,06,27.167,2022-04-16 01:00:00
2450,07,26.767,2022-04-16 02:00:00
2451,08,26.067,2022-04-16 03:00:00
2452,09,26.0,2022-04-16 04:00:00
2453,10,26.667,2022-04-16 05:00:00
2454,11,27.6,2022-04-16 06:00:00
2455,12,29.25,2022-04-16 07:00:00
2456,13,30.75,2022-04-16 08:00:00
2457,14,31.6,2022-04-16 09:00:00
2458,15,32.4,2022-04-16 10:00:00
2459,16,33.633,2022-04-16 11:00:00
2460,17,22.2,2022-04-16 12:00:00
2461,18,28.067,2022-04-16 13:00:00
2462,19,29.567,2022-04-16 14:00:00
2463,20,29.9,2022-04-16 15:00:00
2464,21,29.4,2022-04-16 16:00:00
2465,22,28.5,2022-04-16 17:00:00
2466,23,27.8,2022-04-16 18:00:00
2467,00,27.65,2022-04-16 19:00:00
2468,01,27.867,2022-04-16 20:00:00
2469,02,28.0,2022-04-16 21:00:00
2470,03,27.967,2022-04-16 22:00:00
2471,04,27.833,2022-04-16 23:00:00
2472,05,27.6,2022-04-17 00:00:00
2473,06,27.3,2022-04-17 01:00:00
2474,07,21.933,2022-04-17 02:00:00
2475,08,19.8,2022-04-17 03:00:00
2476,09,13.4,2022-04-17 04:00:00
2477,10,11.633,2022-04-17 05:00:00
2478,11,13.267,2022-04-17 06:00:00
2479,12,14.233,2022-04-17 07:00:00
2480,13,14.55,2022-04-17 08:00:00
2481,14,14.767,2022-04-17 09:00:00
2482,15,17.233,2022-04-17 10:00:00
2483,16,14.1,2022-04-17 11:00:00
2484,17,13.067,2022-04-17 12:00:00
2485,18,11.567,2022-04-17 13:00:00
2486,19,10.333,2022-04-17 14:00:00
2487,20,12.167,2022-04-17 15:00:00
2488,21,9.5,2022-04-17 16:00:00
2489,22,15.75,2022-04-17 17:00:00
2490,23,9.567,2022-04-17 18:00:00
2491,00,25.0,2022-04-17 19:00:00
2492,01,28.1,2022-04-17 20:00:00
2493,02,28.467,2022-04-17 21:00:00
2494,03,28.1,2022-04-17 22:00:00
2495,04,27.6,2022-04-17 23:00:00
2496,05,27.033,2022-04-18 00:00:00
2497,06,21.133,2022-04-18 01:00:00
2498,07,13.067,2022-04-18 02:00:00
2499,08,22.233,2022-04-18 03:00:00
2500,09,24.25,2022-04-18 04:00:00
2501,10,25.125,2022-04-18 05:00:00
2502,11,26.0,2022-04-18 06:00:00
2503,12,27.133,2022-04-18 07:00:00
2504,13,28.133,2022-04-18 08:00:00
2505,14,29.633,2022-04-18 09:00:00
2506,15,31.0,2022-04-18 10:00:00
2507,16,31.85,2022-04-18 11:00:00
2508,17,32.267,2022-04-18 12:00:00
2509,18,32.1,2022-04-18 13:00:00
2510,19,31.333,2022-04-18 14:00:00
2511,20,30.3,2022-04-18 15:00:00
2512,21,29.467,2022-04-18 16:00:00
2513,22,28.5,2022-04-18 17:00:00
2514,23,27.633,2022-04-18 18:00:00
2515,00,27.067,2022-04-18 19:00:00
2516,01,26.733,2022-04-18 20:00:00
2517,02,26.267,2022-04-18 21:00:00
2518,03,25.9,2022-04-18 22:00:00
2519,04,25.5,2022-04-18 23:00:00
2520,05,25.2,2022-04-19 00:00:00
2521,06,24.9,2022-04-19 01:00:00
2522,07,24.7,2022-04-19 02:00:00
2523,08,25.0,2022-04-19 03:00:00
2524,09,26.0,2022-04-19 04:00:00
2525,10,27.367,2022-04-19 05:00:00
2526,11,29.033,2022-04-19 06:00:00
2527,12,30.533,2022-04-19 07:00:00
2528,13,31.85,2022-04-19 08:00:00
2529,14,32.933,2022-04-19 09:00:00
2530,15,33.867,2022-04-19 10:00:00
2531,16,34.467,2022-04-19 11:00:00
2532,17,34.7,2022-04-19 12:00:00
2533,18,34.533,2022-04-19 13:00:00
2534,19,34.05,2022-04-19 14:00:00
2535,20,33.2,2022-04-19 15:00:00
2536,21,32.2,2022-04-19 16:00:00
2537,22,31.55,2022-04-19 17:00:00
2538,23,30.975,2022-04-19 18:00:00
2539,00,30.133,2022-04-19 19:00:00
2540,01,29.333,2022-04-19 20:00:00
2541,02,28.633,2022-04-19 21:00:00
2542,03,28.033,2022-04-19 22:00:00
2543,04,27.533,2022-04-19 23:00:00
2544,05,27.067,2022-04-20 00:00:00
2545,06,26.633,2022-04-20 01:00:00
2546,07,22.275,2022-04-20 02:00:00
2547,08,13.133,2022-04-20 03:00:00
2548,09,21.967,2022-04-20 04:00:00
2549,10,24.067,2022-04-20 05:00:00
2550,11,25.4,2022-04-20 06:00:00
2551,12,26.967,2022-04-20 07:00:00
2552,13,28.033,2022-04-20 08:00:00
2553,14,29.033,2022-04-20 09:00:00
2554,15,29.867,2022-04-20 10:00:00
2555,16,31.033,2022-04-20 11:00:00
2556,17,31.467,2022-04-20 12:00:00
2557,18,30.967,2022-04-20 13:00:00
2558,19,30.1,2022-04-20 14:00:00
2559,20,29.2,2022-04-20 15:00:00
2560,21,28.433,2022-04-20 16:00:00
2561,22,27.475,2022-04-20 17:00:00
2562,23,26.8,2022-04-20 18:00:00
2563,00,26.6,2022-04-20 19:00:00
2564,01,26.567,2022-04-20 20:00:00
2565,02,26.4,2022-04-20 21:00:00
2566,03,26.167,2022-04-20 22:00:00
2567,04,25.95,2022-04-20 23:00:00
2568,05,25.7,2022-04-21 00:00:00
2569,06,21.9,2022-04-21 01:00:00
2570,07,17.6,2022-04-21 02:00:00
2571,08,25.433,2022-04-21 03:00:00
2572,09,27.067,2022-04-21 04:00:00
2573,10,17.4,2022-04-21 05:00:00
2574,11,11.7,2022-04-21 06:00:00
2575,12,11.9,2022-04-21 07:00:00
2576,13,12.3,2022-04-21 08:00:00
2577,14,12.533,2022-04-21 09:00:00
2578,15,16.433,2022-04-21 10:00:00
2579,16,17.633,2022-04-21 11:00:00
2580,17,26.567,2022-04-21 12:00:00
2581,18,27.833,2022-04-21 13:00:00
2582,19,28.067,2022-04-21 14:00:00
2583,20,27.9,2022-04-21 15:00:00
2584,21,27.55,2022-04-21 16:00:00
2585,22,27.067,2022-04-21 17:00:00
2586,23,26.733,2022-04-21 18:00:00
2587,00,26.633,2022-04-21 19:00:00
2588,01,26.7,2022-04-21 20:00:00
2589,02,26.633,2022-04-21 21:00:00
2590,03,26.4,2022-04-21 22:00:00
2591,04,26.2,2022-04-21 23:00:00
2592,05,25.95,2022-04-22 00:00:00
2593,06,25.667,2022-04-22 01:00:00
2594,07,25.3,2022-04-22 02:00:00
2595,08,25.067,2022-04-22 03:00:00
2596,09,25.533,2022-04-22 04:00:00
2597,10,26.5,2022-04-22 05:00:00
2598,11,27.7,2022-04-22 06:00:00
2599,12,29.0,2022-04-22 07:00:00
2600,13,30.1,2022-04-22 08:00:00
2601,14,30.95,2022-04-22 09:00:00
2602,15,31.767,2022-04-22 10:00:00
2603,16,32.3,2022-04-22 11:00:00
2604,17,18.05,2022-04-22 12:00:00
2605,18,12.2,2022-04-22 13:00:00
2606,19,23.4,2022-04-22 14:00:00
2607,20,26.333,2022-04-22 15:00:00
2608,21,27.033,2022-04-22 16:00:00
2609,22,26.767,2022-04-22 17:00:00
2610,23,26.367,2022-04-22 18:00:00
2611,00,26.4,2022-04-22 19:00:00
2612,01,26.667,2022-04-22 20:00:00
2613,02,26.733,2022-04-22 21:00:00
2614,03,26.7,2022-04-22 22:00:00
2615,04,26.65,2022-04-22 23:00:00
2616,05,26.6,2022-04-23 00:00:00
2617,06,26.6,2022-04-23 01:00:00
2618,07,9.467,2022-04-23 02:00:00
2619,08,9.5,2022-04-23 03:00:00
2620,09,9.533,2022-04-23 04:00:00
2621,10,10.367,2022-04-23 05:00:00
2622,11,13.75,2022-04-23 06:00:00
2623,12,16.1,2022-04-23 07:00:00
2624,13,12.9,2022-04-23 08:00:00
2625,14,13.267,2022-04-23 09:00:00
2626,15,20.933,2022-04-23 10:00:00
2627,16,12.875,2022-04-23 11:00:00
2628,17,11.75,2022-04-23 12:00:00
2629,18,10.767,2022-04-23 13:00:00
2630,19,9.967,2022-04-23 14:00:00
2631,20,12.367,2022-04-23 15:00:00
2632,21,10.033,2022-04-23 16:00:00
2633,22,12.4,2022-04-23 17:00:00
2634,23,9.45,2022-04-23 18:00:00
2635,00,21.033,2022-04-23 19:00:00
2636,01,25.233,2022-04-23 20:00:00
2637,02,26.7,2022-04-23 21:00:00
2638,03,27.433,2022-04-23 22:00:00
2639,04,27.7,2022-04-23 23:00:00
2640,05,27.867,2022-04-24 00:00:00
2641,06,27.867,2022-04-24 01:00:00
2642,07,26.7,2022-04-24 02:00:00
2643,08,25.6,2022-04-24 03:00:00
2644,09,25.333,2022-04-24 04:00:00
2645,10,25.733,2022-04-24 05:00:00
2646,11,11.467,2022-04-24 06:00:00
2647,12,11.267,2022-04-24 07:00:00
2648,13,17.767,2022-04-24 08:00:00
2649,14,28.567,2022-04-24 09:00:00
2650,15,31.233,2022-04-24 10:00:00
2651,16,32.767,2022-04-24 11:00:00
2652,17,33.933,2022-04-24 12:00:00
2653,18,34.3,2022-04-24 13:00:00
2654,19,33.933,2022-04-24 14:00:00
2655,20,33.1,2022-04-24 15:00:00
2656,21,31.367,2022-04-24 16:00:00
2657,22,29.867,2022-04-24 17:00:00
2658,23,28.767,2022-04-24 18:00:00
2659,00,28.333,2022-04-24 19:00:00
2660,01,28.167,2022-04-24 20:00:00
2661,02,27.9,2022-04-24 21:00:00
2662,03,27.667,2022-04-24 22:00:00
2663,04,27.467,2022-04-24 23:00:00
2664,05,27.2,2022-04-25 00:00:00
2665,06,26.95,2022-04-25 01:00:00
2666,07,26.767,2022-04-25 02:00:00
2667,08,26.433,2022-04-25 03:00:00
2668,09,26.5,2022-04-25 04:00:00
2669,10,27.1,2022-04-25 05:00:00
2670,11,28.133,2022-04-25 06:00:00
2671,12,29.433,2022-04-25 07:00:00
2672,13,30.333,2022-04-25 08:00:00
2673,14,31.267,2022-04-25 09:00:00
2674,15,31.933,2022-04-25 10:00:00
2675,16,32.825,2022-04-25 11:00:00
2676,17,32.967,2022-04-25 12:00:00
2677,18,32.6,2022-04-25 13:00:00
2678,19,31.933,2022-04-25 14:00:00
2679,20,31.367,2022-04-25 15:00:00
2680,21,30.7,2022-04-25 16:00:00
2681,22,30.1,2022-04-25 17:00:00
2682,23,29.533,2022-04-25 18:00:00
2683,00,29.367,2022-04-25 19:00:00
2684,01,29.5,2022-04-25 20:00:00
2685,02,29.467,2022-04-25 21:00:00
2686,03,29.333,2022-04-25 22:00:00
2687,04,29.1,2022-04-25 23:00:00
2688,05,28.85,2022-04-26 00:00:00
2689,06,28.6,2022-04-26 01:00:00
2690,07,22.667,2022-04-26 02:00:00
2691,08,10.467,2022-04-26 03:00:00
2692,09,11.7,2022-04-26 04:00:00
2693,10,12.4,2022-04-26 05:00:00
2694,11,26.333,2022-04-26 06:00:00
2695,12,30.8,2022-04-26 07:00:00
2696,13,32.533,2022-04-26 08:00:00
2697,14,33.9,2022-04-26 09:00:00
2698,15,34.85,2022-04-26 10:00:00
2699,16,35.367,2022-04-26 11:00:00
2700,17,35.5,2022-04-26 12:00:00
2701,18,35.433,2022-04-26 13:00:00
2702,19,35.0,2022-04-26 14:00:00
2703,20,34.367,2022-04-26 15:00:00
2704,21,33.633,2022-04-26 16:00:00
2705,22,32.833,2022-04-26 17:00:00
2706,23,32.2,2022-04-26 18:00:00
2707,00,31.7,2022-04-26 19:00:00
2708,01,31.267,2022-04-26 20:00:00
2709,02,30.7,2022-04-26 21:00:00
2710,03,30.2,2022-04-26 22:00:00
2711,04,29.767,2022-04-26 23:00:00
2712,05,23.467,2022-04-27 00:00:00
2713,06,9.867,2022-04-27 01:00:00
2714,07,9.95,2022-04-27 02:00:00
2715,08,9.933,2022-04-27 03:00:00
2716,09,9.95,2022-04-27 04:00:00
2717,10,10.5,2022-04-27 05:00:00
2718,11,10.9,2022-04-27 06:00:00
2719,12,11.467,2022-04-27 07:00:00
2720,13,11.467,2022-04-27 08:00:00
2721,14,12.033,2022-04-27 09:00:00
2722,15,11.967,2022-04-27 10:00:00
2723,16,11.733,2022-04-27 11:00:00
2724,17,11.833,2022-04-27 12:00:00
2725,18,11.9,2022-04-27 13:00:00
2726,19,11.3,2022-04-27 14:00:00
2727,20,10.95,2022-04-27 15:00:00
2728,21,10.667,2022-04-27 16:00:00
2729,22,10.367,2022-04-27 17:00:00
2730,23,10.3,2022-04-27 18:00:00
2731,00,10.367,2022-04-27 19:00:00
2732,01,9.967,2022-04-27 20:00:00
2733,02,9.933,2022-04-27 21:00:00
2734,03,9.6,2022-04-27 22:00:00
2735,04,12.367,2022-04-27 23:00:00
2736,05,8.833,2022-04-28 00:00:00
2737,06,8.733,2022-04-28 01:00:00
2738,07,9.067,2022-04-28 02:00:00
2739,08,20.767,2022-04-28 03:00:00
2740,09,12.1,2022-04-28 04:00:00
2741,10,10.767,2022-04-28 05:00:00
2742,11,14.567,2022-04-28 06:00:00
2743,12,12.967,2022-04-28 07:00:00
2744,13,12.767,2022-04-28 08:00:00
2745,14,13.3,2022-04-28 09:00:00
2746,15,18.667,2022-04-28 10:00:00
2747,16,12.967,2022-04-28 11:00:00
2748,17,11.867,2022-04-28 12:00:00
2749,18,10.633,2022-04-28 13:00:00
2750,19,9.867,2022-04-28 14:00:00
2751,20,9.4,2022-04-28 15:00:00
2752,21,9.033,2022-04-28 16:00:00
2753,22,8.967,2022-04-28 17:00:00
2754,23,9.167,2022-04-28 18:00:00
2755,00,20.567,2022-04-28 19:00:00
2756,01,25.9,2022-04-28 20:00:00
2757,02,27.267,2022-04-28 21:00:00
2758,03,27.733,2022-04-28 22:00:00
2759,04,27.75,2022-04-28 23:00:00
2760,05,27.6,2022-04-29 00:00:00
2761,06,26.933,2022-04-29 01:00:00
2762,07,20.9,2022-04-29 02:00:00
2763,08,8.833,2022-04-29 03:00:00
2764,09,9.467,2022-04-29 04:00:00
2765,10,10.1,2022-04-29 05:00:00
2766,11,14.9,2022-04-29 06:00:00
2767,12,25.74,2022-04-29 07:00:00
2768,13,27.9,2022-04-29 08:00:00
2769,14,29.3,2022-04-29 09:00:00
2770,15,30.533,2022-04-29 10:00:00
2771,16,17.45,2022-04-29 11:00:00
2772,17,11.75,2022-04-29 12:00:00
2773,18,10.7,2022-04-29 13:00:00
2774,19,9.767,2022-04-29 14:00:00
2775,20,12.567,2022-04-29 15:00:00
2776,21,9.033,2022-04-29 16:00:00
2777,22,8.967,2022-04-29 17:00:00
2778,23,8.967,2022-04-29 18:00:00
2779,00,17.7,2022-04-29 19:00:00
2780,01,26.133,2022-04-29 20:00:00
2781,04,20.4,2022-04-29 21:00:00
2782,05,5.95,2022-04-29 22:00:00
2783,06,10.367,2022-04-29 23:00:00
2784,07,6.6,2022-04-30 00:00:00
2785,08,6.05,2022-04-30 01:00:00
2786,09,6.933,2022-04-30 02:00:00
2787,10,8.333,2022-04-30 03:00:00
2788,11,9.3,2022-04-30 04:00:00
2789,12,9.967,2022-04-30 05:00:00
2790,13,10.667,2022-04-30 06:00:00
2791,14,10.7,2022-04-30 07:00:00
2792,15,11.533,2022-04-30 08:00:00
2793,16,11.133,2022-04-30 09:00:00
2794,17,10.2,2022-04-30 10:00:00
2795,18,9.2,2022-04-30 11:00:00
2796,19,7.95,2022-04-30 12:00:00
2797,20,10.733,2022-04-30 13:00:00
2798,21,7.067,2022-04-30 14:00:00
2799,22,13.967,2022-04-30 15:00:00
2800,23,10.833,2022-04-30 16:00:00
2801,00,15.433,2022-04-30 17:00:00
2802,01,6.733,2022-04-30 18:00:00
2803,02,12.4,2022-04-30 19:00:00
2804,03,6.733,2022-04-30 20:00:00
2805,04,11.6,2022-04-30 21:00:00
2806,05,14.2,2022-04-30 22:00:00
2807,06,6.667,2022-04-30 23:00:00
2808,07,11.133,2022-05-01 00:00:00
2809,08,6.933,2022-05-01 01:00:00
2810,09,7.55,2022-05-01 02:00:00
2811,10,8.433,2022-05-01 03:00:00
2812,11,9.433,2022-05-01 04:00:00
2813,12,10.133,2022-05-01 05:00:00
2814,13,10.767,2022-05-01 06:00:00
2815,14,11.367,2022-05-01 07:00:00
2816,15,12.233,2022-05-01 08:00:00
2817,16,11.433,2022-05-01 09:00:00
2818,17,10.4,2022-05-01 10:00:00
2819,18,9.0,2022-05-01 11:00:00
2820,19,7.967,2022-05-01 12:00:00
2821,20,7.7,2022-05-01 13:00:00
2822,21,7.067,2022-05-01 14:00:00
2823,22,6.667,2022-05-01 15:00:00
2824,23,6.55,2022-05-01 16:00:00
2825,00,9.133,2022-05-01 17:00:00
2826,01,20.567,2022-05-01 18:00:00
2827,02,24.133,2022-05-01 19:00:00
2828,03,25.867,2022-05-01 20:00:00
2829,04,26.867,2022-05-01 21:00:00
2830,05,27.467,2022-05-01 22:00:00
2831,06,7.567,2022-05-01 23:00:00
2832,07,6.767,2022-05-02 00:00:00
2833,08,6.933,2022-05-02 01:00:00
2834,09,7.667,2022-05-02 02:00:00
2835,10,8.233,2022-05-02 03:00:00
2836,11,11.933,2022-05-02 04:00:00
2837,12,13.767,2022-05-02 05:00:00
2838,13,10.533,2022-05-02 06:00:00
2839,14,10.933,2022-05-02 07:00:00
2840,15,11.133,2022-05-02 08:00:00
2841,16,10.767,2022-05-02 09:00:00
2842,17,10.367,2022-05-02 10:00:00
2843,18,9.9,2022-05-02 11:00:00
2844,19,8.867,2022-05-02 12:00:00
2845,20,18.85,2022-05-02 13:00:00
2846,21,8.833,2022-05-02 14:00:00
2847,22,8.133,2022-05-02 15:00:00
2848,23,7.367,2022-05-02 16:00:00
2849,00,17.433,2022-05-02 17:00:00
2850,01,22.6,2022-05-02 18:00:00
2851,02,24.6,2022-05-02 19:00:00
2852,03,25.7,2022-05-02 20:00:00
2853,04,26.3,2022-05-02 21:00:00
2854,05,26.567,2022-05-02 22:00:00
2855,06,26.6,2022-05-02 23:00:00
2856,07,26.7,2022-05-03 00:00:00
2857,08,27.167,2022-05-03 01:00:00
2858,09,28.0,2022-05-03 02:00:00
2859,10,28.8,2022-05-03 03:00:00
2860,11,29.633,2022-05-03 04:00:00
2861,12,30.8,2022-05-03 05:00:00
2862,13,32.133,2022-05-03 06:00:00
2863,14,33.35,2022-05-03 07:00:00
2864,15,34.167,2022-05-03 08:00:00
2865,16,34.867,2022-05-03 09:00:00
2866,17,35.133,2022-05-03 10:00:00
2867,18,35.0,2022-05-03 11:00:00
2868,19,34.767,2022-05-03 12:00:00
2869,20,34.0,2022-05-03 13:00:00
2870,21,33.1,2022-05-03 14:00:00
2871,22,32.2,2022-05-03 15:00:00
2872,23,31.55,2022-05-03 16:00:00
2873,00,30.7,2022-05-03 17:00:00
2874,01,30.1,2022-05-03 18:00:00
2875,02,29.6,2022-05-03 19:00:00
2876,03,29.1,2022-05-03 20:00:00
2877,04,28.667,2022-05-03 21:00:00
2878,05,28.267,2022-05-03 22:00:00
2879,06,27.9,2022-05-03 23:00:00
2880,07,27.7,2022-05-04 00:00:00
2881,08,27.967,2022-05-04 01:00:00
2882,09,28.7,2022-05-04 02:00:00
2883,10,29.6,2022-05-04 03:00:00
2884,11,30.45,2022-05-04 04:00:00
2885,12,31.5,2022-05-04 05:00:00
2886,13,32.55,2022-05-04 06:00:00
2887,14,33.433,2022-05-04 07:00:00
2888,15,34.167,2022-05-04 08:00:00
2889,16,34.575,2022-05-04 09:00:00
2890,17,34.867,2022-05-04 10:00:00
2891,18,34.833,2022-05-04 11:00:00
2892,19,34.533,2022-05-04 12:00:00
2893,20,33.967,2022-05-04 13:00:00
2894,21,33.233,2022-05-04 14:00:00
2895,22,32.567,2022-05-04 15:00:00
2896,23,31.833,2022-05-04 16:00:00
2897,00,31.2,2022-05-04 17:00:00
2898,01,30.6,2022-05-04 18:00:00
2899,02,30.1,2022-05-04 19:00:00
2900,03,29.533,2022-05-04 20:00:00
2901,04,29.133,2022-05-04 21:00:00
2902,05,28.733,2022-05-04 22:00:00
2903,06,28.3,2022-05-04 23:00:00
2904,07,22.5,2022-05-05 00:00:00
2905,08,9.32,2022-05-05 01:00:00
2906,09,9.65,2022-05-05 02:00:00
2907,10,10.167,2022-05-05 03:00:00
2908,11,13.367,2022-05-05 04:00:00
2909,12,11.933,2022-05-05 05:00:00
2910,13,11.733,2022-05-05 06:00:00
2911,14,12.067,2022-05-05 07:00:00
2912,15,15.8,2022-05-05 08:00:00
2913,16,22.7,2022-05-05 09:00:00
2914,17,26.9,2022-05-05 10:00:00
2915,18,28.033,2022-05-05 11:00:00
2916,19,28.433,2022-05-05 12:00:00
2917,20,28.4,2022-05-05 13:00:00
2918,21,16.8,2022-05-05 14:00:00
2919,22,9.75,2022-05-05 15:00:00
2920,23,9.5,2022-05-05 16:00:00
2921,00,19.8,2022-05-05 17:00:00
2922,01,23.567,2022-05-05 18:00:00
2923,02,25.067,2022-05-05 19:00:00
2924,03,25.725,2022-05-05 20:00:00
2925,04,26.067,2022-05-05 21:00:00
2926,05,26.133,2022-05-05 22:00:00
2927,06,26.1,2022-05-05 23:00:00
2928,07,26.2,2022-05-06 00:00:00
2929,08,26.5,2022-05-06 01:00:00
2930,09,27.2,2022-05-06 02:00:00
2931,10,28.133,2022-05-06 03:00:00
2932,11,29.433,2022-05-06 04:00:00
2933,12,30.767,2022-05-06 05:00:00
2934,13,32.0,2022-05-06 06:00:00
2935,14,33.133,2022-05-06 07:00:00
2936,15,34.067,2022-05-06 08:00:00
2937,16,34.45,2022-05-06 09:00:00
2938,17,34.4,2022-05-06 10:00:00
2939,18,34.433,2022-05-06 11:00:00
2940,19,33.867,2022-05-06 12:00:00
2941,20,33.033,2022-05-06 13:00:00
2942,21,32.233,2022-05-06 14:00:00
2943,22,31.533,2022-05-06 15:00:00
2944,23,30.775,2022-05-06 16:00:00
2945,00,30.133,2022-05-06 17:00:00
2946,01,29.433,2022-05-06 18:00:00
2947,02,28.867,2022-05-06 19:00:00
2948,03,28.3,2022-05-06 20:00:00
2949,04,27.833,2022-05-06 21:00:00
2950,05,27.55,2022-05-06 22:00:00
2951,06,24.367,2022-05-06 23:00:00
2952,07,10.867,2022-05-07 00:00:00
2953,08,9.867,2022-05-07 01:00:00
2954,09,9.2,2022-05-07 02:00:00
2955,10,9.633,2022-05-07 03:00:00
2956,11,12.533,2022-05-07 04:00:00
2957,12,11.633,2022-05-07 05:00:00
2958,13,12.4,2022-05-07 06:00:00
2959,14,12.633,2022-05-07 07:00:00
2960,15,17.5,2022-05-07 08:00:00
2961,16,13.167,2022-05-07 09:00:00
2962,17,10.733,2022-05-07 10:00:00
2963,18,9.8,2022-05-07 11:00:00
2964,19,9.667,2022-05-07 12:00:00
2965,20,12.067,2022-05-07 13:00:00
2966,21,8.567,2022-05-07 14:00:00
2967,22,8.0,2022-05-07 15:00:00
2968,23,7.9,2022-05-07 16:00:00
2969,00,18.0,2022-05-07 17:00:00
2970,01,22.167,2022-05-07 18:00:00
2971,02,23.933,2022-05-07 19:00:00
2972,03,24.833,2022-05-07 20:00:00
2973,04,25.267,2022-05-07 21:00:00
2974,05,25.4,2022-05-07 22:00:00
2975,06,21.8,2022-05-07 23:00:00
